t_circ,t_exp,c_sec,foi_age,t_apop,c_decay,speed,circ_age,t_inc,v_decay,c_dif,v_dif,t_kill,igm,sigma,v_sec,v_inf
0.081532321182998191,1270.8214448871906,1.445937529108835e-05,43.373950077466411,0.87067881720459694,0.0011804582647482998,0.004742801160971981,5.7722801518713451,0.075646746359081293,0.12505338311065262,0.41482635280635349,0.066968307551006537,11.77787169591997,2.8680121850099414,702.83901718725372,7.8085972929042759e-05,196.62229325928701
0.054089344644728407,1180.4419617392493,1.5004423014162273e-05,75.388202217902403,1.5149262085960917,0.00010006361032976017,1.2870580913083718,1.4733638682068884,0.20503597758844685,135.78860621844666,0.39889844144479297,0.69599901808471198,17.443584545836263,275.03266889154492,1481.4502987661583,7.8377593517514675e-06,19.203244976573679
1.2138935633701748,1096.1151197171562,1.5950954891524245e-05,3.4549053275410215,0.85216318562588178,0.00077881024399129495,0.0072661586887627595,68.204938326896908,0.12527869453146323,2.5431391586246437,12.754701795622259,0.0060722327316954251,1.8916592799562209,19.695693833388741,742.36237058459176,0.00013979956653190095,28.755397486011308
1.3524675866575768,661.7737186304538,9.8818951008761444e-06,445.03620461096438,0.83129328427754812,0.00022147844116604678,3.084572123201049,15.317009924048129,0.16372156962368575,0.072053490612987839,0.23993712448993029,0.0007197109033985872,74.786944997154407,6.8924268723950437,1548.473294591668,0.0001184817705670536,24.020969131250428
0.27956982681868509,799.3110988015859,1.5506984362673035e-05,214.42811675892708,0.29955161409605779,0.0010089257403370494,0.27205919917802857,0.83729003470820762,0.1407133891765133,0.13782215217715796,0.03151840895946665,1.0602377786954964,6.2045223248289787,4.5519082958711161,1437.4123661954152,2.8532449276789664e-05,14.349186852175459
0.039250190969922348,1527.6973961575266,1.3482979552320839e-05,7.1802950677384727,0.79970690170018766,0.0041112546860380805,0.41681918168580767,1.8337034318561269,0.078351020599310359,10.483402114762963,0.071446249350185537,0.072775609907572106,6.4446870171338482,17.916784966779581,1026.099809961315,3.134747695099781e-05,721.01109302081124
0.038719279923419607,1120.8845450731098,1.121727036823635e-05,315.80410877256281,0.36819080838365409,9.7427680029003324e-05,2.1563703532356056,62.302315841289143,0.098169592241248313,0.027502308775939614,0.13090022523867745,1.5948739281733735,7.4730565653855088,11.553260063626885,1190.5467894582844,0.00015668157492428208,147.00309302772928
0.064235688301836222,1261.4903337691087,1.2225667570418138e-05,32.278651154169552,1.7650408587847952,0.00097804446895413894,0.63199776031834898,1.3756710497707163,0.10161498039071645,1.4553877129524,8.2925150277582969,0.45301236962241198,1.7138079243768278,5.5844736764963212,2861.9843851756282,4.9013002663966947e-05,105.53903336902704
0.31038121074051106,748.34532974091258,9.020768934940743e-06,339.48741431718969,1.4812414652009767,0.00043406136288064775,0.0038685976631749517,35.805665669893386,0.12045437467236329,0.14331642675777459,0.008896502760868381,0.0071591975337219373,11.114811350321682,14.559099414875961,1650.3657734521639,1.3608275129605399e-05,257.84803031550786
0.35625532928779702,671.83074221328513,1.1432561861392673e-05,10.536298558621112,0.87466962336820275,0.00079095158111998495,0.46058707920863601,1.6203967853761472,0.11324920166152004,0.038632558289023372,0.13753166678495218,0.016076998705705947,13.904782446077899,2.630501945797926,684.17241710097574,5.0165751021662887e-05,524.42170287448084
